Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target,Realistic_Population,Month,Season_Multiplier,Crisis_Behavior,Temp_Factor,Realistic_Total_Consumption_MLD,Historical_Crisis,Crisis_Severity_Historical,Crisis_Target_V2,Water_Stress_Duration_Days,Days_Supply_Remaining,Consecutive_Dry_Days,Heat_Wave_Risk,Critical_Reservoirs_Count,Reservoir_Risk_Diversity,Pre_Monsoon_Risk,Monsoon_Failure_Risk
2022-11-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,400.0,177.0,120.0,650.0,373.0,37.61,82.43,53.72,115.35,130.41,47.8,45.75,261.0,3.0,120.0,53.0,292.0,149.255,0.0,13.0,0.0,0.0,26.8,0.0,2862.0,273.0,500.0,904.0,2770.0,5428.4049152542375,78.52,25.25,100.0,27.98,83.94,370.5394915254237,2903.0,881.0,477.0,2807.0,2760.0,523.4,13222.0,,7309.0,55.28,1757.61,729.0,39.8,9828.0,21.27714285714285,27.139086,74.477715,2.503443805714286,-4.31406,8000000.0,135.1,1.0,1.003,1072.5240303209341,-0.9,-0.269,-1.0063333333333335,-0.4258888888888889,0.4604610642815798,0,8878759.303214237,11,0.9,1.0,1.00347715,1072.5240303209341,0,0,0,0,192.99817456966136,0,0.0,0,129.1867788694952,0,0
2022-11-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,310.0,299.0,110.0,550.0,292.0,37.61,82.29,54.12,115.35,130.74,47.8,45.75,715.0,3.0,110.0,53.0,292.0,154.66333333333333,1.0,0.0,2.0,0.0,0.0,2.0,2827.0,290.0,500.0,951.0,2770.0,5393.569717514124,77.56,26.83,100.0,29.43,83.94,368.1616384180791,2895.0,881.0,479.0,2817.0,2760.0,523.4,13222.0,,7338.0,55.5,1598.61,1173.0,5.0,9832.0,20.55571428571428,26.111998,82.41625,2.827425691428572,-4.30749,8000000.0,135.1,1.0,1.005,1028.2837985950682,-0.9,-0.269,-1.0055555555555555,-0.4261444444444444,0.4556124071488973,0,8878759.303214237,11,0.9,1.0,0.97779995,1028.2837985950682,0,0,0,0,202.10031232931513,0,0.0,0,127.88721124047348,0,0
2022-11-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,42.0,38.0,110.0,450.0,165.0,37.61,82.06,54.2,115.35,130.98,47.74,45.75,713.0,3.0,110.0,53.0,292.0,160.07166666666666,0.0,0.0,0.0,0.0,0.0,0.0,2769.0,293.0,500.0,986.0,2759.0,5358.734519774012,75.97,27.1,100.0,30.52,83.61,365.78378531073446,2934.0,915.0,491.0,2864.0,2872.0,523.4,13222.0,,7307.0,55.26,842.61,1171.0,0.0,10076.0,18.10571428571428,26.251585,81.41592,3.2380274428571427,-4.33176,8000000.0,135.1,1.0,0.991,1030.42626223542,-0.9,-0.269,-1.0047777777777778,-0.4264,0.4433662932602338,0,8878759.303214237,11,0.9,1.0,0.9812896249999999,1030.42626223542,0,0,0,0,200.82809048870413,0,0.0,0,126.87100206904617,0,0
2022-11-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,33.0,10.0,100.0,330.0,84.0,35.68,81.83,54.2,115.35,131.16,47.66,45.75,716.0,3.0,100.0,53.0,292.0,165.48000000000002,1.0,0.0,0.0,0.0,0.0,0.0,2710.0,293.0,500.0,1012.0,2743.0,5323.899322033898,74.35,27.1,100.0,31.32,83.12,363.40593220338985,2942.0,908.0,500.0,2786.0,2916.0,523.4,13222.0,,7258.0,54.89,592.68,1164.0,1.0,10052.0,10.89714285714285,26.45783,78.82201,3.665338071428572,-4.24566,8000000.0,135.1,1.0,0.982,1081.221080651982,-0.9,-0.269,-1.0040000000000002,-0.4266555555555555,0.4215588896746021,0,8878759.303214237,11,0.9,1.0,0.98644575,1081.221080651982,0,0,0,0,190.10989866143282,0,0.0,0,125.94357488648323,0,0
2022-11-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,219.0,10.0,80.0,280.0,141.0,37.61,81.66,54.2,115.35,131.32,47.6,45.75,705.0,3.0,80.0,53.0,292.0,170.88833333333335,22.6,0.0,0.0,0.0,12.0,0.0,2668.0,293.0,500.0,1036.0,2730.0,5289.064124293785,73.2,27.1,100.0,32.06,82.73,361.0280790960452,2852.0,866.0,500.0,2712.0,2841.0,523.4,13222.0,,7227.0,54.66,767.61,1133.0,34.6,9771.0,7.04714285714285,26.364082,78.000755,3.9904071,-4.22695,8000000.0,135.1,1.0,1.01,1100.760308534421,-0.9,-0.269,-1.0032222222222222,-0.4269111111111111,0.4076937623533188,0,8878759.303214237,11,0.9,1.0,0.98410205,1100.760308534421,0,0,0,0,185.93774715850864,0,0.0,0,124.99339522472852,0,0
2022-11-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,274.5,10.0,80.0,95.0,118.0,37.61,81.4,54.2,115.35,131.38,47.53,45.75,752.0,3.0,80.0,53.0,292.0,176.29666666666668,0.0,4.0,0.0,0.0,2.0,0.0,2603.0,293.0,500.0,1045.0,2715.0,5254.228926553672,71.41,27.1,100.0,32.34,82.27,358.6502259887006,2695.0,839.0,500.0,2603.0,2756.0,523.4,13222.0,,7156.0,54.12,340.61,1180.0,6.0,9393.0,4.025714285714279,24.995337,88.51245,3.6832315,-4.25056,8000000.0,135.1,1.0,1.018,1005.1134613299052,-0.9,-0.269,-1.0024444444444445,-0.4271666666666667,0.398973430869416,0,8878759.303214237,11,0.9,1.0,0.949883425,1005.1134613299052,0,0,0,0,201.6310968454786,0,0.0,0,124.14948391429397,0,0
2022-11-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,330.0,200.0,130.0,290.0,558.0,41.57,85.4,65.5,115.35,140.0,50.2,45.75,700.0,3.0,130.0,53.0,292.0,181.705,31.2,61.0,40.0,31.0,54.0,40.0,2571.0,310.0,500.0,1065.0,2738.0,5219.393728813559,70.53,28.68,100.0,32.96,82.97,356.272372881356,2722.0,887.0,500.0,2444.0,2853.0,523.4,13222.0,,7184.0,54.33,1549.57,1178.0,257.2,9406.0,13.011428571428564,25.349497,89.076805,3.349114214285714,-3.84161,8000000.0,135.1,1.0,0.986,1048.479140287103,-0.9,-0.269,-1.0016666666666665,-0.4274222222222222,0.444760302786815,0,8878759.303214237,11,0.9,1.0,0.958737425,1048.479140287103,0,0,0,0,194.04783419445627,0,0.0,0,122.93492620256441,0,0
2022-11-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,1510.0,269.0,145.0,580.0,710.0,45.65,81.55,55.16,115.35,131.8,47.9,45.75,700.0,3.0,145.0,53.0,710.0,187.1133333333333,71.4,52.0,24.0,32.0,49.0,24.0,2641.0,333.0,500.0,1111.0,2790.0,5184.558531073446,72.46,30.8,100.0,34.39,84.55,353.8945197740113,2900.0,932.0,500.0,2577.0,2946.0,523.4,13222.0,,7375.0,55.78,3259.65,1611.0,252.4,9855.0,17.60714285714285,25.101583,88.64313,2.967521728571428,-3.83666,8000000.0,135.1,1.0,1.001,963.2333918544548,-0.9,-0.269,-1.000888888888889,-0.4276777777777777,0.4637948284905729,0,8878759.303214237,11,0.9,1.0,0.9525395750000001,963.2333918544548,0,0,0,0,216.8366877681706,0,0.0,0,121.31597645377921,0,0
2022-11-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,2187.0,211.0,230.0,670.0,756.0,49.87,81.9,55.56,115.35,132.13,47.92,45.75,1180.0,3.0,230.0,53.0,710.0,192.52166666666668,61.0,80.0,110.0,36.0,33.0,110.0,2728.0,351.0,500.0,1165.0,2794.0,5149.723333333333,74.84,32.47,100.0,36.06,84.67,351.51666666666665,2944.0,821.0,500.0,2792.0,2846.0,523.4,13222.0,,7538.0,57.01,4103.87,2176.0,430.0,9903.0,22.378571428571423,25.3495,86.20472,2.888430071428572,-3.69848,8000000.0,135.1,1.0,1.0,1016.117197620631,-0.9,-0.269,-1.0001111111111112,-0.4279333333333333,0.4860167470447522,0,8878759.303214237,11,0.9,1.0,0.9587375,1016.117197620631,0,0,0,0,210.0944605074903,0,0.0,0,119.7684561220184,0,0
2022-11-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,2131.0,408.0,280.0,1920.0,525.0,49.87,85.4,65.5,115.35,140.0,50.2,45.75,950.0,3.0,280.0,53.0,710.0,197.93,32.2,51.5,31.0,10.0,8.0,31.0,2830.0,386.0,500.0,1329.0,2811.0,5114.888135593221,77.64,35.71,100.0,41.13,85.18,349.13881355932205,2968.0,810.0,500.0,2798.0,2846.0,523.4,13222.0,,7856.0,59.42,5313.87,1996.0,163.7,9922.0,22.26142857142856,25.837,80.57975,2.931962342857143,-3.65631,8000000.0,135.1,1.0,1.007,1046.4281016891985,-0.9,-0.269,-0.9993333333333332,-0.4281888888888889,0.489953002630614,0,8878759.303214237,11,0.9,1.0,0.970925,1046.4281016891985,0,0,0,0,212.61522061540109,0,0.0,0,117.53674024759755,0,0
2022-11-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,1003.0,211.0,235.0,2540.0,513.0,45.65,82.31,56.72,115.35,134.12,47.92,45.75,945.0,3.0,235.0,53.0,710.0,203.3383333333333,17.4,0.0,4.0,0.0,17.6,4.0,2835.0,404.0,500.0,1544.0,2794.0,5080.052937853107,77.78,37.37,100.0,47.79,84.67,346.76096045197744,2988.0,797.0,500.0,2854.0,2846.0,523.4,13222.0,,8077.0,61.09,4547.65,1946.0,43.0,9985.0,22.754285714285707,25.701586,74.28959,2.970385942857143,-3.62854,8000000.0,135.1,1.0,0.992,1015.2675104105693,-0.9,-0.269,-0.9985555555555556,-0.4284444444444444,0.4938731222854262,0,8878759.303214237,11,0.9,1.0,0.96753965,1015.2675104105693,0,0,0,0,225.3055368934118,0,0.0,0,115.57144705656692,0,0
2022-11-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,533.0,130.0,185.0,1420.0,305.0,185.41,82.18,56.94,115.35,134.66,47.74,45.75,950.0,3.0,185.0,53.0,710.0,208.74666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2799.0,415.0,500.0,1662.0,2759.0,5045.217740112994,76.79,38.39,100.0,51.44,83.61,344.3831073446328,2999.0,797.0,500.0,2814.0,2856.0,523.4,13222.0,,8135.0,61.53,2758.41,1901.0,0.0,9966.0,22.539999999999992,24.861998,75.4386,2.946083157142857,-3.67128,8000000.0,135.1,1.0,1.008,992.4207324982056,-0.9,-0.269,-0.9977777777777778,-0.4286999999999999,0.491827473597803,0,8878759.303214237,11,0.9,1.0,0.94654995,992.4207324982056,0,0,0,0,232.1474934483978,0,0.0,0,114.18613317023261,0,0
2022-11-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,360.0,10.0,112.0,945.0,108.0,172.33,81.98,56.94,115.35,135.0,47.49,45.75,950.0,3.0,112.0,53.0,710.0,214.155,0.0,0.0,0.0,0.0,0.0,0.0,2748.0,415.0,500.0,1739.0,2707.0,5010.382542372881,75.39,38.39,100.0,53.82,82.03,342.0052542372881,2934.0,797.0,500.0,2706.0,2796.0,523.4,13222.0,,8109.0,61.33,1707.33,1828.0,0.0,9733.0,21.991428571428564,25.051582,74.13413,3.329202942857143,-3.70508,8000000.0,135.1,1.0,0.994,1005.6632189201235,-0.9,-0.269,-0.997,-0.4289555555555555,0.4858696549662091,0,8878759.303214237,11,0.9,1.0,0.95128955,1005.6632189201235,0,0,0,0,228.35840663817334,0,0.0,0,113.158293797022,0,0
2022-11-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,313.0,10.0,46.0,875.0,270.0,159.56,81.76,56.97,115.35,135.3,47.31,45.75,950.0,3.0,46.0,48.0,710.0,219.56333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2695.0,416.0,500.0,1810.0,2669.0,4975.547344632769,73.94,38.48,100.0,56.02,80.88,339.6274011299435,2804.0,781.0,500.0,2475.0,2684.0,523.4,13222.0,,8090.0,61.19,1673.56,1757.0,0.0,9244.0,12.382857142857135,24.966164,71.68163,3.720451757142857,-3.76084,8000000.0,135.1,1.0,1.016,1032.8937057741434,-0.9,-0.269,-0.9962222222222225,-0.4292111111111111,0.4510210443900274,0,8878759.303214237,11,0.9,1.0,0.9491541,1032.8937057741434,0,0,0,0,221.81717053687774,0,0.0,0,112.13057877105811,0,0
2022-11-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,256.0,10.0,26.0,695.0,189.0,141.05,81.53,56.99,115.35,135.53,47.09,45.75,950.0,3.0,26.0,53.0,710.0,224.97166666666664,0.0,0.0,0.0,0.0,0.0,0.0,2635.0,417.0,500.0,1865.0,2624.0,4940.712146892655,72.29,38.58,100.0,57.72,79.52,337.2495480225989,2717.0,793.0,500.0,2342.0,2657.0,523.4,13222.0,,8041.0,60.82,1317.05,1742.0,0.0,9009.0,7.294285714285707,23.828667,70.18768,3.909525771428572,-3.76976,8000000.0,135.1,1.0,1.013,987.6589569109033,-0.9,-0.269,-0.9954444444444444,-0.4294666666666666,0.4323968675724157,0,8878759.303214237,11,0.9,1.0,0.920716675,987.6589569109033,0,0,0,0,230.5713410225735,0,0.0,0,111.19376055381021,0,0
2022-11-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,267.0,10.0,16.0,525.0,166.0,147.13,81.29,56.99,115.35,135.7,46.86,45.75,950.0,3.0,16.0,53.0,710.0,230.38,0.0,0.0,0.0,0.0,0.0,0.0,2576.0,417.0,500.0,1906.0,2577.0,4905.876949152542,70.67,38.58,100.0,58.99,78.09,334.87169491525424,2855.0,833.0,500.0,2953.0,2715.0,523.4,13222.0,,7976.0,60.32,1131.13,1732.0,0.0,9856.0,2.214285714285708,21.85158,82.267876,3.826074485714285,-3.79106,8000000.0,135.1,1.0,1.005,876.8075542466803,-0.9,-0.269,-0.9946666666666668,-0.4297222222222221,0.4152236365800616,0,8878759.303214237,11,0.9,1.0,0.8712894999999999,876.8075542466803,0,0,0,0,257.6221087721408,0,0.0,0,110.32705382589765,0,0
2022-11-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,163.0,10.0,10.0,400.0,166.0,129.13,81.01,57.01,115.35,135.82,46.63,45.75,950.0,3.0,10.0,53.0,710.0,235.78833333333333,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,418.0,500.0,1936.0,2530.0,4871.041751412429,68.81,38.67,100.0,59.92,76.67,332.4938418079096,2960.0,832.0,500.0,2905.0,2749.0,523.4,13222.0,,7892.0,59.69,878.13,1726.0,0.0,9946.0,1.4457142857142795,22.830748,91.35973,3.4661790142857143,-3.79619,8000000.0,135.1,1.0,0.99,904.8489923012628,-0.9,-0.269,-0.9938888888888888,-0.4299777777777777,0.4141979272334639,0,8878759.303214237,11,0.9,1.0,0.8957687,904.8489923012628,0,0,0,0,247.00926213419172,0,0.0,0,109.50914403208849,0,0
2022-11-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,111.0,10.0,10.0,365.0,46.0,117.57,80.94,57.01,115.35,135.93,46.52,45.75,250.0,3.0,10.0,53.0,292.0,241.19666666666663,1.6,0.0,10.0,5.0,0.0,10.0,2491.0,418.0,500.0,1963.0,2509.0,4836.206553672317,68.34,38.67,100.0,60.76,76.03,330.11598870056497,3048.0,815.0,500.0,2905.0,2772.0,523.4,13222.0,,7881.0,59.61,659.57,608.0,26.6,10040.0,1.1928571428571366,25.174498,87.80142,3.168807457142857,-3.81074,8000000.0,135.1,1.0,1.005,1010.7931672486657,-0.9,-0.269,-0.9931111111111112,-0.4302333333333333,0.414150264799156,0,8878759.303214237,11,0.9,1.0,0.95436245,1010.7931672486657,0,0,0,0,220.8113028711091,0,0.0,0,108.55490379653502,0,0
2022-11-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,58.0,194.0,20.0,340.0,192.0,109.14,80.91,57.35,115.35,136.03,46.48,45.75,139.0,3.0,20.0,53.0,192.0,246.605,0.0,34.0,17.0,13.0,13.0,17.0,2484.0,435.0,500.0,1988.0,2500.0,4801.371355932203,68.15,40.24,100.0,61.53,75.76,327.7381355932204,3064.0,817.0,500.0,2630.0,2839.0,523.4,13222.0,,7907.0,59.8,913.14,407.0,94.0,9850.0,2.567142857142851,25.368248,88.09906,3.0330386714285718,-3.85397,8000000.0,135.1,1.0,1.006,1048.9700608774556,-0.9,-0.269,-0.9923333333333334,-0.4304888888888888,0.4170578104240409,0,8878759.303214237,11,0.9,1.0,0.9592062,1048.9700608774556,0,0,0,0,213.4769142310554,0,0.0,0,107.34941691921631,0,0
2022-11-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,139.0,257.0,30.0,450.0,227.0,150.21,80.91,57.8,115.35,136.17,46.49,45.75,139.0,3.0,30.0,53.0,192.0,252.0133333333333,0.0,24.0,32.0,36.0,8.8,32.0,2484.0,457.0,500.0,2023.0,2503.0,4766.53615819209,68.15,42.28,100.0,62.61,75.85,325.3602824858757,2944.0,797.0,500.0,2464.0,2807.0,523.4,13222.0,,7967.0,60.26,1253.21,417.0,132.8,9512.0,2.99571428571428,25.616165,86.21258,2.950658014285714,-3.86247,8000000.0,135.1,1.0,1.0,955.6067625022793,-0.9,-0.269,-0.9915555555555556,-0.4307444444444444,0.4182658854965675,0,8878759.303214237,11,0.9,1.0,0.965404125,955.6067625022793,0,0,0,0,236.11189798314393,0,0.0,0,106.01477414075357,0,0
2022-11-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,140.0,119.0,20.0,450.0,168.0,156.56,80.91,58.0,115.35,136.31,46.48,45.75,140.0,3.0,30.0,53.0,192.0,257.4216666666667,0.0,0.0,3.0,0.0,4.0,3.0,2484.0,467.0,500.0,2056.0,2501.0,4731.700960451977,68.15,43.2,100.0,63.63,75.79,322.98242937853104,2812.0,777.0,500.0,2365.0,2749.0,523.4,13222.0,,8008.0,60.57,1053.56,418.0,10.0,9203.0,3.0385714285714225,25.63075,86.641045,2.7685029142857145,-3.90695,8000000.0,135.1,1.0,0.99,1026.222444151207,-0.9,-0.269,-0.9907777777777778,-0.431,0.418473174818843,0,8878759.303214237,11,0.9,1.0,0.96576875,1026.222444151207,0,0,0,0,220.99621021970944,0,0.0,0,104.84670445147911,0,0
2022-11-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,105.0,186.0,15.0,620.0,102.0,252.66,80.9,58.31,115.35,136.51,46.44,45.75,140.0,3.0,15.0,53.0,192.0,262.83,0.0,0.0,0.0,0.0,0.0,0.0,2481.0,483.0,500.0,2111.0,2493.0,4696.865762711865,68.07,44.68,100.0,65.34,75.55,320.60457627118643,2787.0,756.0,500.0,2322.0,2665.0,523.4,13222.0,,8068.0,61.02,1028.0,665.83,0.0,9030.0,3.0585714285714225,25.439081,86.06431,2.767113671428572,-3.94109,8000000.0,135.1,1.0,0.985,1020.3060697065538,-0.9,-0.269,-0.99,-0.4312555555555555,0.418732647699678,0,8878759.303214237,11,0.9,1.0,0.960977025,1020.3060697065538,0,0,0,0,223.94310202053077,0,0.0,0,103.56313528874551,0,0
2022-11-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,104.0,160.0,10.0,790.0,102.0,348.76,80.88,58.57,115.35,136.75,46.4,45.75,150.0,3.0,10.0,53.0,192.0,260.963679245283,0.0,0.0,0.0,0.0,0.0,0.0,2477.0,497.0,500.0,2174.0,2485.0,4662.030564971751,67.96,45.98,100.0,67.29,75.3,318.2267231638418,2890.0,812.0,500.0,2387.0,2745.0,523.4,13222.0,,8133.0,61.51,1514.76,408.0,0.0,9334.0,3.152857142857137,25.609915,79.55275,2.971667957142857,-3.96452,8000000.0,135.1,1.0,1.016,1084.6491709935399,-0.9,-0.269,-0.9892222222222222,-0.431511111111111,0.4176156400684661,0,8878759.303214237,11,0.9,1.0,0.965247875,1084.6491709935399,0,0,0,0,212.35561786958138,0,0.0,0,102.29001012786685,0,0
2022-11-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,92.0,126.0,10.0,810.0,96.0,424.86,80.86,58.74,115.35,137.0,46.37,45.75,150.0,3.0,10.0,53.0,192.0,259.097358490566,0.0,0.0,0.0,0.0,0.0,0.0,2472.0,507.0,500.0,2241.0,2479.0,4627.195367231638,67.82,46.9,100.0,69.36,75.12,315.8488700564972,3019.0,851.0,500.0,2709.0,2831.0,523.4,13222.0,,8199.0,62.01,1558.86,408.0,0.0,9910.0,2.829999999999994,25.022413,73.66697,3.400467928571428,-3.99105,8000000.0,135.1,1.0,0.997,1013.5908057783248,-0.9,-0.269,-0.9884444444444446,-0.4317666666666667,0.4130953338096866,0,8878759.303214237,11,0.9,1.0,0.950560325,1013.5908057783248,0,0,0,0,229.0870260059429,0,0.0,0,101.0593874463992,0,0
2022-11-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,92.0,96.0,10.0,740.0,96.0,505.8,80.84,58.89,115.35,137.22,46.33,45.75,150.0,3.0,10.0,53.0,192.0,257.23103773584904,0.0,0.0,0.0,0.0,0.0,0.0,2467.0,514.0,500.0,2301.0,2471.0,4592.360169491525,67.68,47.55,100.0,71.22,74.88,313.47101694915256,3159.0,855.0,500.0,2867.0,2892.0,523.4,13222.0,,8253.0,62.42,1539.8,408.0,0.0,10273.0,2.0185714285714225,25.014084,79.420204,3.585890014285714,-4.01092,8000000.0,135.1,1.0,1.001,1036.9899585463422,-0.9,-0.269,-0.9876666666666668,-0.4320222222222222,0.4093356485133459,0,8878759.303214237,11,0.9,1.0,0.9503521,1036.9899585463422,0,0,0,0,225.39255396906893,0,0.0,0,99.89217262081563,0,0
2022-11-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,72.0,10.0,630.0,56.0,529.11,80.81,58.99,115.35,137.4,46.27,45.75,150.0,3.0,10.0,53.0,192.0,255.3647169811321,0.0,0.0,0.0,0.0,0.0,0.0,2461.0,520.0,500.0,2351.0,2459.0,4557.5249717514125,67.52,48.1,100.0,72.76,74.52,311.09316384180795,3243.0,837.0,500.0,2966.0,2914.0,523.4,13222.0,,8291.0,62.71,1366.11,408.0,0.0,10460.0,0.8257142857142796,25.83075,85.176414,3.5644768714285715,-4.01162,8000000.0,135.1,1.0,1.005,1051.6733662189934,-0.9,-0.269,-0.9857777777777778,-0.4314333333333333,0.4066722755370899,0,8878759.303214237,11,0.9,1.0,0.97076875,1051.6733662189934,0,0,0,0,223.26893994278464,1,0.0,0,98.78019454478137,0,0
2022-12-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,249.0,72.0,3.0,580.0,187.0,538.53,80.79,59.1,115.28,137.49,46.27,45.75,150.0,9.0,15.0,308.0,187.0,253.49839622641508,2.0,6.2,0.0,7.0,9.0,0.0,2455.0,526.0,497.0,2376.0,2459.0,4522.6897740113,67.35,48.66,99.4,73.54,74.52,308.7153107344633,3187.0,817.0,500.0,2841.0,2908.0,523.4,13222.0,,8313.0,62.87,1629.53,669.0,24.2,10253.0,0.7028571428571367,26.30992,83.64744,3.596957342857143,-4.02894,8000000.0,135.1,1.0,0.985,992.3961942302165,-0.86,-0.092,-0.9834444444444445,-0.4288777777777778,0.4064431320150837,0,8878759.303214237,12,0.9,1.0,0.9827480000000001,992.3961942302165,0,0,0,0,237.23292327660113,2,0.0,0,97.71915662142375,0,0
2022-12-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,289.0,56.0,3.0,620.0,93.0,557.54,80.84,59.16,115.25,137.59,46.23,45.75,150.0,9.0,15.0,308.0,187.0,251.6320754716981,0.0,0.0,0.0,4.0,0.0,0.0,2467.0,529.0,496.0,2404.0,2451.0,4487.8545762711865,67.68,48.94,99.2,74.4,74.27,306.3374576271186,3154.0,784.0,500.0,2870.0,2872.0,523.4,13222.0,,8347.0,63.13,1618.54,669.0,4.0,10180.0,0.6799999999999938,25.826584,85.36276,3.6001144571428574,-4.06869,8000000.0,135.1,1.0,0.993,1071.2553540300792,-0.86,-0.092,-0.981111111111111,-0.4263222222222222,0.4058263166921635,0,8878759.303214237,12,0.9,1.0,0.9706646,1071.2553540300792,0,0,0,0,220.66816265042885,3,0.0,0,96.65277770904406,0,0
2022-12-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,405.0,46.0,3.0,625.0,93.0,571.94,80.93,59.22,115.21,137.65,46.2,45.75,150.0,9.0,15.0,457.0,187.0,249.76575471698112,0.0,0.0,0.0,0.0,0.0,0.0,2489.0,532.0,494.0,2421.0,2445.0,4453.019378531073,68.29,49.21,98.8,74.93,74.09,303.959604519774,3130.0,752.0,500.0,2870.0,2854.0,523.4,13222.0,,8381.0,63.39,1743.94,818.0,0.0,10106.0,1.0299999999999938,26.434916,81.92196,3.6060167857142855,-4.08641,8000000.0,135.1,1.0,1.015,1070.4017895129496,-0.86,-0.092,-0.978777777777778,-0.4237666666666666,0.4061072407061535,0,8878759.303214237,12,0.9,1.0,0.9858729,1070.4017895129496,0,0,0,0,221.74369757837704,0,0.0,0,95.58869969000163,0,0
