Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target,year,month,quarter,day_of_year,is_monsoon,Storage_mcft_TOTAL_lag_7,Storage_mcft_TOTAL_lag_14,Storage_mcft_TOTAL_lag_30,Storage_mcft_TOTAL_lag_90,Rainfall_mm_TOTAL_lag_7,Rainfall_mm_TOTAL_lag_14,Rainfall_mm_TOTAL_lag_30,Rainfall_mm_TOTAL_lag_90,daily_average_water_level_lag_7,daily_average_water_level_lag_14,daily_average_water_level_lag_30,daily_average_water_level_lag_90,temperature_mean_celsius_lag_7,temperature_mean_celsius_lag_14,temperature_mean_celsius_lag_30,temperature_mean_celsius_lag_90,Total_Consumption_MLD_lag_7,Total_Consumption_MLD_lag_14,Total_Consumption_MLD_lag_30,Total_Consumption_MLD_lag_90,Water_Security_Index_lag_7,Water_Security_Index_lag_14,Water_Security_Index_lag_30,Water_Security_Index_lag_90,Crisis_Target_lag_7,Crisis_Target_lag_14,Crisis_Target_lag_30,Crisis_Target_lag_90,ENSO_Index_lag_7,ENSO_Index_lag_14,ENSO_Index_lag_30,ENSO_Index_lag_90,IOD_Index_lag_7,IOD_Index_lag_14,IOD_Index_lag_30,IOD_Index_lag_90,temperature_mean_celsius_roll_mean_7,temperature_mean_celsius_roll_mean_30,Storage_mcft_TOTAL_roll_mean_7,Storage_mcft_TOTAL_roll_mean_30,daily_average_water_level_roll_mean_7,daily_average_water_level_roll_mean_30,Water_Security_Index_roll_mean_7,Water_Security_Index_roll_mean_30,Rainfall_mm_TOTAL_roll_sum_7,Rainfall_mm_TOTAL_roll_sum_30,ENSO_Index_roll_mean_30,ENSO_Index_roll_mean_90,IOD_Index_roll_mean_30,IOD_Index_roll_mean_90
31-08-2023,3645,1081,500,3231,3300,1465,128.6,48,19,220,189,257.6065574,81.86,49.43,110.42,136.55,43.17,45.5,150,25,15,70,189,141,0,6,0,12,25,0,2718,126,343,2121,1904,978.2,74.57,11.66,68.6,65.65,57.7,66.77,3279,132,500,617,2998,1465,13222,8190.2,61.94,457,590,43,8991,6.69,29.126585,78.56743,5.082736043,-6.1888,8000000,128.63,0.95,1.009,1043.411429,1.35,0.825,1.077666667,0.662588889,0.336893189,1,2023,8,3,243,0,8010.52,8032.92,7941.7,7160.4,180.4,73,0,0,-6.36691,-6.54442,-6.58071,-6.2966,29.99325,29.199501,31.637001,32.472416,1013.742857,996.95,1059.251429,1195.792857,0.338781135,0.350418712,0.288004563,0.263860512,1,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,29.36408357,29.65401377,8137.801429,7946.675333,-6.583738571,-6.606794333,0.329917197,0.318936152,369,1220.2,1.35,1.077666667,0.825,0.662588889
01-09-2023,3645,1081,500,3231,3300,1465,174.4,22,21,230,20,269.1147541,81.81,49.43,110.39,136.6,43.08,45.45,150,25,10,80,189,124,0,0,0,0,0,1,2705,126,342,2134,1889,967.45,74.21,11.66,68.4,66.05,57.24,66.04,3269,132,500,600,3002,1465,13222,8163.45,61.74,272,578,1,8968,6.798571429,29.964087,76.40274,5.109089829,-6.19089,8000000,128.63,0.95,1.012,1042.222857,1.6,0.946,1.086111111,0.665711111,0.336922877,1,2023,9,3,244,0,8046.35,8037.92,7937.45,7144.2,0,50,0,13,-6.36826,-6.46061,-6.61902,-6.31418,29.799501,30.034912,31.4745,32.35158,1021.465714,996.6557143,1054.035714,1190.447143,0.337046947,0.35127934,0.283817312,0.26157507,1,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,29.38759586,29.60366667,8154.53,7954.208667,-6.5584,-6.592523333,0.329899473,0.320706337,370,1221.2,1.358333333,1.086111111,0.829033333,0.665711111
02-09-2023,3645,1081,500,3231,3300,1465,220.2,22,23,190,20,280.6229508,81.76,49.43,110.36,136.64,43.02,45.4,149,25,15,80,189,124,0,0,0,0,0,0,2693,126,341,2145,1879,956.7,73.88,11.66,68.2,66.39,56.94,65.3,3279,133,500,584,3082,1465,13222,8140.7,61.57,232,582,0,9043,6.804285714,28.824501,74.66665,5.210430786,-6.19863,8000000,128.63,0.95,0.987,1039.455714,1.6,0.946,1.094555556,0.668833333,0.336231362,1,2023,9,3,245,0,8040.17,8012.75,7927.2,7127,0,0,0,0,-7.09673,-6.48098,-6.63743,-7.00918,29.062002,29.591166,30.774504,32.103664,1029.77,995.2542857,1047.624286,1187.654286,0.307620628,0.349410582,0.28556021,0.233574407,2,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,29.35366714,29.53866657,8168.891429,7961.325333,-6.4301,-6.577896667,0.333986721,0.322395375,370,1221.2,1.366666667,1.094555556,0.833066667,0.668833333
03-09-2023,3645,1081,500,3231,3300,1465,266,22,25,260,20,292.1311475,81.8,49.43,110.42,136.7,42.96,45.35,150,125,14,80,189,124,29.4,3,28,8,0,0,2703,126,343,2161,1869,945.95,74.16,11.66,68.6,66.88,56.64,64.57,3269,133,500,578,3084,1465,13222,8147.95,61.62,593,682,68.4,9029,9.025714286,28.686998,71.70634,5.123250214,-6.14448,8000000,128.63,0.95,0.998,1040.915714,1.6,0.946,1.103,0.671955556,0.345406035,1,2023,9,3,246,0,8116,7987.57,7907.95,7109.8,218,35.6,0,0,-6.33793,-6.44707,-6.67315,-6.32553,30.043251,30.080748,31.182833,32.630753,1034.377143,995.15,1039.864286,1183.015714,0.343854772,0.345507816,0.286873027,0.260443682,1,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,29.15991671,29.45547207,8173.455714,7969.325333,-6.402464286,-6.560274333,0.33420833,0.324346476,220.4,1289.6,1.375,1.103,0.8371,0.671955556
04-09-2023,3645,1081,500,3231,3300,1465,114,22,15,530,96,303.6393443,81.79,49.43,110.42,136.85,42.91,45.3,149,25,15,80,189,124,5.2,0,0,11,10,0,2700,126,343,2201,1861,935.2,74.07,11.66,68.6,68.12,56.39,63.84,3256,133,500,574,3078,1465,13222,8166.2,61.76,777,582,26.2,9006,8.735714286,27.89533,71.32763,5.071502686,-6.17106,8000000,128.63,0.95,0.996,1041.245714,1.6,0.946,1.111444444,0.675077778,0.344026569,1,2023,9,3,247,0,8167.82,7929.05,7892.7,7085.6,4,0,7.2,22,-6.32156,-6.45192,-6.69804,-7.03175,29.182833,29.395332,30.32033,31.499502,1037.715714,998.1842857,1035.262857,1178.152857,0.34498337,0.335435569,0.28783495,0.233794864,1,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,28.97598771,29.37463873,8173.224286,7978.442,-6.380964286,-6.542708333,0.334071644,0.32621953,242.6,1308.6,1.383333333,1.111444444,0.841133333,0.675077778
05-09-2023,3645,1081,500,3231,3300,1465,192.75,22,15.41666667,460,86,315.147541,81.74,49.43,110.39,136.975,42.855,45.25,149.5,25,16,80,189,124,0,0,0,0,0,0,2687.5,126,342,2234.5,1852,924.45,73.73,11.66,68.4,69.155,56.12,63.105,3243.5,133,500,571.5,3065,1465,13222,8166.45,61.765,632.5,583.5,0,8978,7.582857143,29.08075,70.98762,5.0103881,-6.12887,8000000,128.63,0.95,1.011,1041.244286,1.6,0.946,1.119888889,0.6782,0.342728538,1,2023,9,3,248,0,8203.65,7894.87,7877.45,7060.4,75,0,12,12,-6.92226,-6.4682,-6.72013,-6.35793,29.126581,29.151587,30.118248,32.199497,1041.844286,1002.082857,1032.461429,1172.557143,0.320570353,0.334218704,0.287833882,0.26202184,2,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,28.96944043,29.34005547,8167.91,7988.075333,-6.267622857,-6.522999667,0.337237099,0.328049352,167.6,1296.6,1.391666667,1.119888889,0.845166667,0.6782
06-09-2023,3645,1081,500,3231,3300,1465,271.5,22,15.83333333,390,76,326.6557377,81.69,49.43,110.36,137.1,42.8,45.2,150,25,17,80,189,124,0,0,4,0,0,0,2675,126,341,2268,1843,913.7,73.39,11.66,68.2,70.19,55.85,62.37,3231,133,500,569,3052,1465,13222,8166.7,61.77,488,585,4,8950,7.43,29.036997,74.209274,4.992668486,-6.19963,8000000,128.63,0.95,1.008,1043.488571,1.6,0.946,1.128333333,0.681322222,0.339134231,1,2023,9,3,249,0,8200.42,7891.7,7844.45,7036.2,29,96,12,0,-6.85063,-6.42238,-6.70597,-6.37678,29.207832,29.522417,29.978668,32.07033,1042.297143,1008.232857,1033.061429,1167.292857,0.318451121,0.338815954,0.28831409,0.262146958,2,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,28.94503543,29.30866643,8163.092857,7998.817,-6.174622857,-6.506121667,0.340191829,0.329743356,142.6,1288.6,1.4,1.128333333,0.8492,0.681322222
07-09-2023,3645,1081,500,3231,3300,1465,350.25,22,16.25,340,46,338.1639344,81.64,49.43,110.33,137.18,42.76,45.15,139,25,17,80,189,124,0,7,0,0,0,3,2663,126,340,2290,1836,902.95,73.06,11.66,68,70.88,55.64,61.63,3213,133,500,569,3036,1465,13222,8157.95,61.7,408,574,10,8916,9.74,29.405746,75.38918,4.997017243,-6.19138,8000000,128.63,0.95,1.009,1045.581429,1.6,0.946,1.136777778,0.684444444,0.345738843,1,2023,9,3,250,0,8190.2,8010.52,7812.45,7013,43,180.4,0,0,-6.1888,-6.36691,-6.75134,-6.38783,29.126585,29.99325,29.984919,31.968248,1043.411429,1013.742857,1032.148571,1164.577143,0.336893189,0.338781135,0.28878964,0.263857384,1,1,2,3,1.35,1.35,1.35,0.84,0.825,0.825,0.825,0.665,28.98491557,29.28936067,8158.485714,8010.333667,-6.174991429,-6.487456333,0.341455494,0.331641663,109.6,1298.6,1.408333333,1.136777778,0.853233333,0.684444444
08-09-2023,3645,1081,500,3231,3300,1465,429,48,16.66666667,610,536,349.6721311,81.74,49.51,110.23,137.35,42.94,45.1,140,25,22,80,189,124,22,28,5,18,34,40,2688,128,337,2337,1866,892.2,73.74,11.84,67.4,72.33,56.55,60.9,3200,133,500,565,3022,1465,13222,8248.2,62.38,1623,580,147,8885,9.571428571,29.86825,71.16296,4.9699821,-6.08402,8000000,128.63,0.95,1.014,1047.87,1.6,0.946,1.145222222,0.687566667,0.350052625,1,2023,9,3,251,0,8163.45,8046.35,7771.7,6977.8,1,0,3,27,-6.19089,-6.36826,-6.72892,-6.42831,29.964087,29.799501,29.641165,31.7745,1042.222857,1021.465714,1032.351429,1161.34,0.336922877,0.337046947,0.292493157,0.265063591,1,1,2,3,1.6,1.35,1.35,0.84,0.946,0.825,0.825,0.665,28.97122457,29.29693017,8170.592857,8026.217,-6.159724286,-6.465959667,0.343331172,0.333560312,255.6,1442.6,1.416666667,1.145222222,0.857266667,0.687566667
09-09-2023,3645,1081,500,3231,3300,1465,105,22,17.08333333,560,317,361.1803279,81.73,49.51,110.13,137.4,42.97,45.05,140,25,22,410,189,124,0,0,4,0,0,0,2685,128,334,2351,1871,881.45,73.66,11.84,66.8,72.76,56.7,60.17,3184,134,500,562,3008,1465,13222,8250.45,62.4,1004,910,4,8853,8.834285714,30.08908,67.46933,4.866681343,-6.04582,8000000,128.63,0.95,0.997,1051.497143,1.6,0.946,1.153666667,0.690688889,0.349361054,1,2023,9,3,252,0,8140.7,8040.17,7735.95,6957.6,0,0,0,38,-6.19863,-7.09673,-6.75852,-6.42749,28.824501,29.062002,28.98075,32.45158,1039.455714,1029.77,1031.815714,1156.602857,0.336231362,0.307620628,0.295668577,0.265308585,1,2,2,3,1.6,1.35,1.35,0.84,0.946,0.825,0.825,0.665,29.15187871,29.3338745,8186.271429,8043.367,-6.137894286,-6.442203,0.345206842,0.335350061,259.6,1446.6,1.425,1.153666667,0.8613,0.690688889
10-09-2023,3645,1081,500,3231,3300,1465,19,22,17.5,460,345,372.6885246,81.59,49.51,110.03,137.4,43.02,45,135,25,21,460,189,124,0,2,0,0,3,0,2675,128,331,2351,1879,870.7,73.39,11.84,66.2,72.76,56.94,59.43,3172,134,500,559,2996,1465,13222,8234.7,62.28,846,954,5,8826,4.334285714,29.995333,68.57592,4.979637914,-6.05038,8000000,128.63,0.95,0.993,1054.294286,1.6,0.946,1.162111111,0.693811111,0.33406,1,2023,9,3,253,0,8147.95,8116,7704.2,6950.4,68.4,218,30,56.6,-6.14448,-6.33793,-6.78513,-6.44808,28.686998,30.043251,28.866165,32.337,1040.915714,1034.377143,1029.947143,1153.798571,0.345406035,0.343854772,0.298800619,0.265947574,1,1,2,2,1.6,1.35,1.35,0.84,0.946,0.825,0.825,0.665,29.33878371,29.37151343,8198.664286,8061.050333,-6.124451429,-6.417711333,0.34358598,0.336525374,196.2,1421.6,1.433333333,1.162111111,0.865333333,0.693811111
11-09-2023,3645,1081,500,3231,3300,1465,31.2,22,17.91666667,445,345,384.1967213,81.54,49.47,109.97,137.4,43.12,44.95,139,25,21,460,189,124,0,0,0,0,0,0,2663,127,329,2351,1896,859.95,73.06,11.75,65.8,72.76,57.45,58.7,3156,134,500,556,2976,1465,13222,8225.95,62.21,812,958,0,8787,4.121428571,29.461998,68.451485,5.159048443,-6.05413,8000000,128.63,0.95,0.989,1056.011429,1.6,0.946,1.170555556,0.696933333,0.331364333,1,2023,9,3,254,0,8166.2,8167.82,7661.45,6912,26.2,4,8,30,-6.17106,-6.32156,-6.81837,-7.14566,27.89533,29.182833,29.153664,33.112,1041.245714,1037.715714,1027.447143,1149.954286,0.344026569,0.34498337,0.30144756,0.237223645,1,1,2,3,1.6,1.35,1.35,0.84,0.946,0.825,0.825,0.665,29.56259343,29.38179123,8207.2,8079.867,-6.107747143,-6.392236667,0.341777089,0.3375226,170,1413.6,1.441666667,1.170555556,0.869366667,0.696933333
12-09-2023,3645,1081,500,3231,3300,1465,43.4,22,18.33333333,375,345,395.704918,81.59,49.47,109.93,137.38,43.21,44.9,150,25,21,445,189,124,0,0,0,0,0,0,2650,127,328,2345,1911,849.2,72.7,11.75,65.6,72.58,57.91,57.97,3141,134,500,553,2966,1465,13222,8210.2,62.09,742,954,0,8759,4.018571429,30.10575,68.31655,5.242189243,-6.05342,8000000,128.63,0.95,1.005,1056.854286,1.6,0.946,1.179,0.700055556,0.330067007,1,2023,9,3,255,0,8166.45,8203.65,7760.65,6884.5,0,75,86.4,28,-6.12887,-6.92226,-6.78817,-6.44993,29.08075,29.126581,28.362,32.759914,1041.244286,1041.844286,1022.292857,1147.81,0.342728538,0.320570353,0.310231865,0.263527638,1,2,2,3,1.6,1.35,1.35,0.84,0.946,0.825,0.825,0.665,29.709022,29.43991623,8213.45,8094.852,-6.096968571,-6.367745,0.339968299,0.338183771,170,1327.2,1.45,1.179,0.8734,0.700055556
13-09-2023,3645,1081,500,3231,3300,1465,55.6,22,18.75,360,286,407.2131148,81.54,49.47,109.87,137.41,43.26,44.85,139,25,21,245,189,124,0,0,0,0,0,0,2638,127,326,2354,1919,838.45,72.37,11.75,65.2,72.86,58.15,57.23,3123,134,500,550,2956,1465,13222,8202.45,62.04,668,743,0,8728,4.561428571,29.739082,67.65665,5.304227957,-6.14051,8000000,128.63,0.95,1.007,1057.53,1.6,0.946,1.187444444,0.703177778,0.327551153,1,2023,9,3,256,0,8166.7,8200.42,7858.35,6846,4,29,121,0,-6.19963,-6.85063,-6.66462,-6.52484,29.036997,29.207832,29.053667,33.69533,1043.488571,1042.297143,1014.461429,1145.371429,0.339134231,0.318451121,0.327750682,0.260010738,1,2,1,3,1.6,1.35,1.35,0.84,0.946,0.825,0.825,0.665,29.80931986,29.4627634,8218.557143,8106.322,-6.088522857,-6.350274667,0.338313574,0.33817712,166,1206.2,1.458333333,1.187444444,0.877433333,0.703177778
14-09-2023,3645,1081,500,3231,3300,1465,67.8,22,19.16666667,620,316,418.7213115,81.55,49.47,109.77,137.53,43.32,44.8,138,25,21,245,189,124,8,2,2,23,5,0,2640,127,323,2387,1930,827.7,72.43,11.75,64.6,73.88,58.48,56.5,3108,134,500,547,2944,1465,13222,8234.7,62.28,958,742,40,8698,2.532857143,29.314085,74.28927,5.323299243,-6.11156,8000000,128.63,0.95,1.016,1059.2,1.6,0.946,1.195888889,0.7063,0.322430782,1,2023,9,3,257,0,8157.95,8190.2,7956,6804.5,10,43,77.6,0,-6.19138,-6.1888,-6.57248,-6.50334,29.405746,29.126585,29.655748,32.5495,1045.581429,1043.411429,1008.952857,1146.331429,0.345738843,0.336893189,0.337360608,0.259573469,1,1,1,3,1.6,1.35,1.35,0.84,0.946,0.825,0.825,0.665,29.79622543,29.45137463,8229.521429,8115.612,-6.07712,-6.334910667,0.334983851,0.337679459,196,1168.6,1.466666667,1.195888889,0.881466667,0.7063
15-09-2023,3645,1081,500,3231,3300,1465,80,22,19.58333333,410,336,430.2295082,81.53,49.47,109.7,137.54,43.4,44.75,138,25,21,380,189,124,9.4,0,0,3,2.4,0,2635,127,321,2390,1943,816.95,72.29,11.75,64.2,73.97,58.88,55.76,3094,134,500,545,2932,1465,13222,8232.95,62.27,848,877,14.8,8670,2.955714286,28.786997,79.28393,5.179361957,-6.12214,8000000,128.63,0.95,0.991,1057.481429,1.6,0.946,1.204333333,0.709422222,0.324801864,1,2023,9,3,258,0,8248.2,8163.45,7990.4,6777,147,1,59,0,-6.08402,-6.19089,-6.55388,-6.56029,29.86825,29.964087,29.555754,29.853666,1047.87,1042.222857,1001.714286,1145.074286,0.350052625,0.336922877,0.342020177,0.261024404,1,1,1,3,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,29.64176071,29.4257494,8227.342857,8123.697,-6.082565714,-6.320519333,0.331376599,0.337105515,63.8,1124.4,1.475,1.204333333,0.8855,0.709422222
16-09-2023,3645,1081,500,3231,3300,1465,22,48,20,540,501,441.7377049,81.49,49.52,109.77,137.58,43.56,44.7,138,25,16,430,189,124,0,18,17,8,14,0,2625,129,323,2401,1970,806.2,72.02,11.93,64.6,74.31,59.7,55.03,3078,134,500,543,2914,1465,13222,8254.2,62.43,1131,922,57,8634,6.855714286,27.730751,84.060455,5.134809771,-6.1114,8000000,128.63,0.95,1.013,1058.085714,1.6,0.946,1.212777778,0.712544444,0.337285413,1,2023,9,3,259,0,8250.45,8140.7,8032.92,6755.5,4,0,73,0,-6.04582,-6.19863,-6.54442,-6.50139,30.08908,28.824501,29.199501,27.855751,1051.497143,1039.455714,996.95,1144.112857,0.349361054,0.336231362,0.350418712,0.288042791,1,1,1,2,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,29.30485657,29.37679107,8227.878571,8131.073,-6.091934286,-6.306085333,0.329651507,0.336667739,116.8,1108.4,1.483333333,1.212777778,0.889533333,0.712544444
17-09-2023,3645,1081,500,3231,3300,1465,484,60,50,1250,582,453.2459016,81.61,49.63,109.97,137.83,43.76,44.65,137,25,16,430,189,124,29,48,35,72,39,0,2655,132,329,2472,2004,795.45,72.84,12.21,65.8,76.51,60.73,54.3,3061,134,500,543,2920,1465,13222,8387.45,63.44,2426,921,223,8623,7.818571429,27.866165,84.03945,5.025524343,-6.0418,8000000,128.63,0.95,0.989,1058.062857,1.6,0.946,1.221222222,0.715666667,0.345125822,1,2023,9,3,260,0,8234.7,8147.95,8037.92,6819,5,68.4,50,172,-6.05038,-6.14448,-6.46061,-6.32246,29.995333,28.686998,30.034912,29.784914,1054.294286,1040.915714,996.6557143,1138.987143,0.33406,0.345406035,0.35127934,0.305976111,1,1,1,2,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,29.00068971,29.3044995,8249.7,8142.724,-6.090708571,-6.292125,0.331232339,0.336462622,334.8,1281.4,1.491666667,1.221222222,0.893566667,0.715666667
18-09-2023,3645,1081,500,3231,3300,1465,312,22,10,1120,443,464.7540984,81.67,49.63,109.9,138.05,43.89,44.6,138,25,20,380,189,124,2,3,0,2,8,11,2670,132,327,2536,2026,784.7,73.25,12.21,65.4,78.49,61.39,53.56,3048,134,500,543,2908,1465,13222,8475.7,64.1,1907,876,26,8598,8.72,28.934914,76.46189,4.911242771,-6.01874,8000000,128.63,0.95,0.997,1059.115714,1.6,0.946,1.229666667,0.718788889,0.350292685,1,2023,9,3,261,0,8225.95,8166.2,8012.75,7005.5,0,26.2,0,177.5,-6.05413,-6.17106,-6.48098,-6.19705,29.461998,27.89533,29.591166,29.426584,1056.011429,1041.245714,995.2542857,1137.89,0.331364333,0.344026569,0.349410582,0.320547806,1,1,1,2,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,28.925392,29.28262443,8285.378571,8158.155667,-6.085652857,-6.276717,0.333936389,0.336492025,360.8,1307.4,1.5,1.229666667,0.8976,0.718788889
19-09-2023,3645,1081,500,3231,3300,1465,80,82,40,1030,536,476.2622951,81.65,49.77,110,138.22,44.06,44.55,138,35,16,460,189,124,0,35,27,8,43,0,2665,136,330,2586,2056,773.95,73.11,12.58,66,80.04,62.3,52.83,3033,134,500,540,2894,1465,13222,8546.95,64.64,1768,962,113,8566,9.134285714,29.174505,75.22195,4.804918343,-5.95466,8000000,128.63,0.95,1,1059.354286,1.6,0.946,1.238111111,0.721911111,0.355559491,1,2023,9,3,262,0,8210.2,8166.45,7987.57,7056,0,0,35.6,43.5,-6.05342,-6.12887,-6.44707,-6.15755,30.10575,29.08075,30.080748,29.770327,1056.854286,1041.244286,995.15,1134.571429,0.330067007,0.342728538,0.345507816,0.326381371,1,1,1,1,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,28.792357,29.25241633,8333.485714,8176.801667,-6.071544286,-6.260303333,0.337578173,0.336827081,473.8,1384.8,1.508333333,1.238111111,0.901633333,0.721911111
20-09-2023,3645,1081,500,3231,3300,1465,22,58,5,725,443,487.7704918,81.61,49.84,109.93,138.3,44.19,44.45,138,35,21,460,189,248,0,0,0,0,0,0,2655,138,328,2609,2078,752.45,72.84,12.77,65.6,80.75,62.97,51.36,3022,136,500,543,2888,1444.171429,13222,8560.45,64.74,1253,1091,0,7089,8.427142857,28.509916,82.591965,4.586065257,-6.63182,8000000,128.63,0.95,1.008,1059.747143,1.6,0.946,1.246555556,0.725033333,0.328768122,1,2023,9,3,263,0,8202.45,8166.7,7929.05,7069.5,0,4,0,2,-6.14051,-6.19963,-6.45192,-6.0828,29.739082,29.036997,29.395332,30.051582,1057.53,1043.488571,998.1842857,1133.071429,0.327551153,0.339134231,0.335435569,0.335945207,1,1,1,1,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,28.61676186,29.22290247,8384.628571,8197.848333,-6.141731429,-6.2663,0.337752026,0.336604833,473.8,1384.8,1.516666667,1.246555556,0.905666667,0.725033333
21-09-2023,3645,1081,500,3231,3300,1465,232.3333333,63.83333333,7.857142857,944.1666667,456.6666667,499.2786885,81.705,49.98666667,109.9033333,138.4166667,44.32166667,44.30833333,138,35,20.33333333,664,189,255,0,0,0,0,0,0,2679,142.5,327.1666667,2644.666667,2101.166667,727.9416667,73.49833333,13.185,65.43333333,81.85333333,63.67166667,49.68666667,3006,136.3333333,500,546.6666667,2870.666667,1423.342857,13222,8622.441667,65.21,1701.166667,1301.333333,0,7279.533333,8.297142857,28.876581,80.87626,4.512789171,-6.62471,8000000,128.63,0.95,0.995,1057.038571,1.6,0.946,1.255,0.728155556,0.330503176,1,2023,9,3,264,0,8234.7,8157.95,7894.87,7083,40,10,0,4,-6.11156,-6.19138,-6.4682,-6.06557,29.314085,29.405746,29.151587,30.524498,1059.2,1045.581429,1002.082857,1129.955714,0.322430782,0.345738843,0.334218704,0.340640217,1,1,1,1,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,28.55426129,29.2137356,8440.020238,8222.100722,-6.215038571,-6.271517,0.338905225,0.336480982,433.8,1384.8,1.525,1.255,0.9097,0.728155556
22-09-2023,3645,1081,500,3231,3300,1465,442.6666667,69.66666667,10.71428571,1163.333333,470.3333333,510.7868852,81.8,50.13333333,109.8766667,138.5333333,44.45333333,44.16666667,138,35,19.66666667,868,189,262,0,0,0,0,0,0,2703,147,326.3333333,2680.333333,2124.333333,703.4333333,74.15666667,13.6,65.26666667,82.95666667,64.37333333,48.01333333,2990,136.6666667,500,550.3333333,2853.333333,1402.514286,13222,8684.433333,65.68,2149.333333,1511.666667,0,7470.066667,7.852857143,28.770327,82.13116,4.572910886,-5.9335,8000000,128.63,0.95,1,1055.758571,1.6,0.946,1.263444444,0.731277778,0.356656758,1,2023,9,3,265,0,8232.95,8248.2,7891.7,7132.5,14.8,147,96,104.2,-6.12214,-6.08402,-6.42238,-7.10619,28.786997,29.86825,29.522417,30.528666,1057.481429,1047.87,1008.232857,1128.41,0.324801864,0.350052625,0.338815954,0.297836075,1,1,1,2,1.6,1.6,1.35,0.84,0.946,0.946,0.825,0.665,28.55187986,29.18866593,8504.517857,8248.525167,-6.18809,-6.255221,0.343455924,0.337075675,419,1288.8,1.533333333,1.263444444,0.913733333,0.731277778
