Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target
2022-04-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,237.84615384615384,120.46875,8.945945945945947,262.93939393939394,200.0,461.0515584415584,80.7,53.15,114.71,135.27,48.4,45.75,155.0,224.0,10.0,63.0,209.0,260.5785310734463,0.0,0.0,0.0,0.0,0.0,0.0,2435.0,251.0,477.0,1802.0,2892.0,98.23,66.8,23.22,95.4,55.77,87.64,6.71,2973.0,716.0,461.0,1264.0,2998.0,523.4,13222.0,,7857.0,59.42,200.0,661.0,0.0,8412.0,0.009999999999993927,29.909914,75.93747,5.964413728571429,-6.28632,8000000.0,148.28,1.1,1.017,1144.3442857142857,-1.11,-0.068,-0.9862222222222221,-0.08074444444444445,0.27951137564287787,2
2022-04-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,238.9230769230769,121.875,9.243243243243244,265.44444444444446,200.0,462.8680952380952,80.64,52.72,114.68,135.24,48.39,45.75,155.0,224.0,10.0,63.0,207.0,260.7174092009685,0.0,0.0,0.0,0.0,0.0,0.0,2420.0,235.0,476.0,1795.0,2890.0,98.23,66.39,21.74,95.2,55.56,87.58,6.71,2971.0,713.0,460.0,1237.0,2996.0,523.4,13222.0,,7816.0,59.11,200.0,659.0,0.0,8377.0,0.008571428571422497,30.145332,78.7867,5.928075399999999,-6.29712,8000000.0,148.28,1.1,1.006,1151.7785714285715,-1.11,-0.068,-0.988,-0.08087777777777777,0.2772438476861676,2
2022-04-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,123.28125,9.54054054054054,267.949494949495,440.0,464.6846320346321,80.66,52.17,114.68,135.03,48.41,45.75,184.0,224.0,10.0,663.0,211.0,260.8562873284907,0.0,0.0,0.0,0.0,0.0,0.0,2424.0,215.0,476.0,1746.0,2894.0,98.23,66.5,19.89,95.2,54.04,87.7,6.71,2965.0,710.0,459.0,1220.0,2994.0,523.4,13222.0,,7755.0,58.65,680.0,1292.0,0.0,8348.0,0.008571428571422497,30.436998,77.92614,5.9391282,-6.28722,8000000.0,148.28,1.1,1.002,1158.8442857142857,-1.11,-0.068,-0.9897777777777778,-0.0810111111111111,0.27529101254832317,2
2022-04-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,124.6875,9.83783783783784,270.4545454545455,440.0,466.50116883116885,80.68,51.6,114.65,134.81,48.43,45.75,177.0,224.0,10.0,663.0,234.0,260.9951654560129,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,195.0,475.0,1696.0,2898.0,98.23,66.64,18.04,95.0,52.49,87.82,6.71,2965.0,707.0,458.0,1194.0,2992.0,523.4,13222.0,,7693.0,58.18,680.0,1308.0,0.0,8316.0,0.004285714285708211,30.73075,77.92606,5.987003142857143,-6.233479999999999,8000000.0,148.28,1.1,0.997,1163.702857142857,-1.11,-0.068,-0.9915555555555556,-0.08114444444444445,0.27524293083402784,2
2022-05-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,126.09375,10.135135135135137,272.959595959596,440.0,468.3177056277056,80.7,51.01,114.61,134.59,48.45,45.75,174.0,224.0,15.0,663.0,236.0,261.1340435835351,0.0,0.0,0.0,0.0,0.0,0.0,2434.0,175.0,474.0,1646.0,2902.0,98.23,66.78,16.19,94.8,50.94,87.94,6.71,2965.0,704.0,457.0,1160.0,2990.0,523.4,13222.0,,7631.0,57.71,680.0,1312.0,0.0,8276.0,0.0585714285714225,30.770332,78.38618,5.956114371428571,-6.230180000000001,8000000.0,148.28,1.1,0.999,1168.4371428571428,-1.11,-0.122,-0.9933333333333334,-0.08187777777777779,0.2740535965827535,2
2022-05-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,127.5,10.432432432432432,275.4646464646465,440.0,470.1342424242424,80.73,50.38,114.58,134.36,48.47,45.75,156.0,224.0,15.0,663.0,235.0,261.2729217110573,0.0,0.0,0.0,0.0,0.0,0.0,2441.0,155.0,473.0,1595.0,2906.0,98.23,66.97,14.34,94.6,49.37,88.06,6.71,2965.0,701.0,456.0,1135.0,2988.0,523.4,13222.0,,7570.0,57.25,680.0,1293.0,0.0,8245.0,0.19999999999999393,30.74325,77.48242,5.923674185714285,-6.380059999999999,8000000.0,148.28,1.1,1.001,1172.7185714285713,-1.11,-0.122,-0.9957777777777779,-0.08231111111111111,0.2672617939505387,2
2022-05-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,128.90625,10.72972972972973,277.969696969697,350.0,471.9507792207792,80.75,50.2,114.55,134.12,48.49,45.75,184.0,134.0,15.0,653.0,237.0,261.4117998385795,0.0,0.0,0.0,0.0,0.0,0.0,2445.0,149.0,472.0,1544.0,2910.0,98.23,67.08,13.78,94.4,47.79,88.18,6.71,2963.0,698.0,455.0,1111.0,2986.0,523.4,13222.0,,7520.0,56.87,590.0,1223.0,0.0,8213.0,0.2685714285714225,30.391169,77.25794,5.8668099,-6.36275,8000000.0,148.28,1.1,1.011,1178.6771428571428,-1.11,-0.122,-0.9982222222222222,-0.08274444444444444,0.2667120376488806,2
2022-05-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,130.3125,11.027027027027028,280.47474747474746,305.0,473.767316017316,80.77,50.08,114.51,133.9,48.51,45.75,185.0,89.0,15.0,653.0,234.0,261.55067796610166,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,145.0,471.0,1497.0,2914.0,98.23,67.22,13.41,94.2,46.33,88.3,6.71,2963.0,695.0,454.0,1079.0,2984.0,523.4,13222.0,,7477.0,56.55,545.0,1176.0,0.0,8175.0,0.5514285714285654,30.128662,77.88712,5.7792869,-6.23793,8000000.0,148.28,1.1,1.006,1182.7557142857142,-1.11,-0.122,-1.0006666666666666,-0.08317777777777778,0.2717530568140568,2
2022-05-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,131.71875,11.324324324324325,282.979797979798,305.0,475.5838528138528,80.79,49.98,114.48,133.67,48.53,45.75,185.0,89.0,15.0,653.0,230.0,261.6895560936239,0.0,0.0,22.0,23.0,0.0,22.0,2455.0,142.0,470.0,1450.0,2918.0,98.23,67.35,13.14,94.0,44.88,88.42,6.71,2963.0,692.0,453.0,1056.0,2982.0,523.4,13222.0,,7435.0,56.23,545.0,1172.0,67.0,8146.0,0.8271428571428511,30.739084,76.57585,5.743538942857143,-6.41824,8000000.0,148.28,1.1,1.013,1187.7914285714287,-1.11,-0.122,-1.003111111111111,-0.08361111111111111,0.26422057624462303,3
2022-05-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,133.125,11.621621621621625,285.4848484848485,305.0,477.4003896103896,80.81,49.87,114.45,133.44,48.55,45.75,185.0,89.0,15.0,653.0,207.0,261.8284342211461,0.0,0.0,0.0,0.0,0.0,0.0,2459.0,139.0,469.0,1404.0,2922.0,98.23,67.46,12.86,93.8,43.45,88.55,6.71,2960.0,690.0,452.0,1026.0,2980.0,523.4,13222.0,,7393.0,55.91,545.0,1149.0,0.0,8108.0,1.3985714285714224,30.524498,77.37671,5.655151171428571,-6.33167,8000000.0,148.28,1.1,0.987,1190.1399999999999,-1.11,-0.122,-1.0055555555555555,-0.08404444444444445,0.2690412738962882,2
2022-05-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,134.53125,11.91891891891892,287.989898989899,270.0,479.2169264069264,80.82,49.8,114.41,133.2,48.58,45.75,186.0,54.0,15.0,653.0,207.0,261.96731234866826,0.0,0.0,0.0,0.0,0.0,0.0,2463.0,137.0,468.0,1357.0,2928.0,98.23,67.57,12.67,93.6,42.0,88.73,6.71,2960.0,688.0,451.0,1004.0,2978.0,523.4,13222.0,,7353.0,55.61,510.0,1115.0,0.0,8081.0,2.5628571428571365,30.628668,78.26614,5.470273842857144,-6.37424,8000000.0,148.28,1.1,0.983,1190.152857142857,-1.11,-0.122,-1.008,-0.08447777777777779,0.2719068225199046,2
2022-05-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,135.9375,12.216216216216218,290.49494949494954,270.0,481.0334632034632,80.84,49.73,114.38,132.95,48.62,45.75,185.0,54.0,15.0,653.0,203.0,262.1061904761905,0.0,0.0,0.0,0.0,0.0,0.0,2467.0,135.0,467.0,1310.0,2936.0,98.23,67.68,12.49,93.4,40.54,88.97,6.71,2960.0,687.0,450.0,982.0,2976.0,523.4,13222.0,,7315.0,55.32,510.0,1110.0,0.0,8055.0,2.582857142857137,30.80575,73.28926,5.092152671428572,-7.42837,8000000.0,148.28,1.1,0.984,1187.8285714285714,-1.11,-0.122,-1.0104444444444445,-0.08491111111111112,0.23390806368963385,3
2022-05-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,137.34375,12.513513513513514,293.0,270.0,482.85,80.86,49.67,114.35,132.8,48.66,45.75,184.0,54.0,15.0,653.0,203.0,262.24506860371264,0.0,0.0,0.0,0.0,0.0,0.0,2471.0,133.0,466.0,1282.0,2944.0,98.23,67.79,12.3,93.2,39.68,89.21,6.71,2960.0,686.0,449.0,953.0,2974.0,523.4,13222.0,,7296.0,55.18,1285.85,1109.0,0.0,8022.0,2.624285714285708,28.18075,79.908714,4.5512416714285715,-6.28322,8000000.0,148.28,1.1,1.009,1186.7942857142857,-1.11,-0.122,-1.012888888888889,-0.08534444444444444,0.28315704615189125,2
2022-05-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,138.75,12.81081081081081,420.0,255.0,482.85,80.88,49.65,114.31,132.8,48.7,45.75,186.0,39.0,15.0,653.0,203.0,262.38394673123486,2.0,0.0,0.0,0.0,0.0,0.0,2475.0,132.0,465.0,1282.0,2952.0,98.23,67.9,12.21,93.0,39.68,89.45,6.71,2960.0,684.0,448.0,924.0,2972.0,523.4,13222.0,,7306.0,55.26,1397.85,1096.0,2.0,7988.0,4.089999999999994,30.303665,58.43625,4.423553814285714,-6.17444,8000000.0,148.28,1.1,1.018,1186.8657142857144,-1.11,-0.122,-1.0153333333333334,-0.08577777777777777,0.2928845239248302,2
2022-05-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,760.0,140.15625,13.108108108108109,450.0,140.0,510.44,81.09,49.6,114.31,132.84,48.7,45.75,156.0,39.0,5.0,358.0,235.0,262.5228248587571,18.0,14.0,25.0,22.0,27.0,25.0,2527.0,131.0,465.0,1290.0,2952.0,98.23,69.33,12.12,93.0,39.93,89.45,6.71,2958.0,682.0,447.0,902.0,2970.0,523.4,13222.0,,7365.0,55.7,1860.44,793.0,131.0,7959.0,4.727142857142851,28.195333,68.71286,4.253182271428572,-6.20707,8000000.0,148.28,1.1,0.997,1185.402857142857,-1.11,-0.122,-1.017777777777778,-0.08621111111111111,0.2958098767171903,2
2022-05-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,141.5625,13.405405405405403,450.0,270.0,529.11,81.12,49.57,114.28,132.78,48.73,45.75,155.0,39.0,15.0,653.0,220.0,262.66170298627924,0.0,0.0,0.0,0.0,0.0,0.0,2534.0,130.0,464.0,1279.0,2958.0,98.23,69.52,12.03,92.8,39.59,89.64,6.71,2958.0,680.0,446.0,874.0,2966.0,523.4,13222.0,,7365.0,55.7,1489.11,1082.0,0.0,7924.0,5.7357142857142795,28.668245,77.107086,4.121383128571429,-6.24313,8000000.0,148.28,1.1,1.01,1183.4699999999998,-1.11,-0.122,-1.0202222222222224,-0.08664444444444444,0.29890170798097737,2
2022-05-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,142.96875,13.702702702702704,441.0,270.0,501.19,81.16,49.53,114.25,132.72,48.77,45.75,154.0,39.0,15.0,653.0,209.0,262.80058111380146,8.0,0.0,5.0,3.0,1.0,5.0,2544.0,129.0,463.0,1268.0,2966.0,98.23,69.79,11.93,92.6,39.24,89.88,6.71,2955.0,678.0,445.0,846.0,2964.0,523.4,13222.0,,7370.0,55.74,1452.19,1070.0,22.0,7888.0,5.327142857142851,29.059914,78.181755,4.038963271428572,-6.20235,8000000.0,148.28,1.1,1.011,1185.44,-1.11,-0.122,-1.0226666666666668,-0.08707777777777778,0.29953344644893265,2
2022-05-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,144.375,14.0,488.0,270.0,548.01,81.18,49.5,114.21,132.69,48.81,45.75,180.0,39.0,15.0,653.0,207.0,262.9394592413236,0.0,0.0,0.0,0.0,2.0,0.0,2549.0,128.0,462.0,1262.0,2974.0,98.23,69.93,11.84,92.4,39.06,90.12,6.71,2953.0,676.0,444.0,825.0,2962.0,523.4,13222.0,,7375.0,55.78,1546.01,1094.0,2.0,7860.0,4.325714285714279,28.837004,82.562645,4.0770676,-6.33852,8000000.0,148.28,1.1,1.019,1193.064285714286,-1.11,-0.122,-1.025111111111111,-0.08751111111111111,0.28921929700600124,2
2022-05-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,145.78125,14.297297297297298,540.0,270.0,606.0,81.2,49.47,114.21,132.66,48.85,45.75,180.0,30.0,10.0,653.0,221.0,263.07833736884584,0.0,0.0,12.0,0.0,0.0,12.0,2554.0,127.0,462.0,1257.0,2982.0,98.23,70.07,11.75,92.4,38.9,90.36,6.71,2950.0,674.0,443.0,804.0,2960.0,523.4,13222.0,,7382.0,55.83,1656.0,1094.0,24.0,7831.0,5.322857142857137,28.768251,83.2252,4.255531471428571,-6.436470000000001,8000000.0,148.28,1.1,1.011,1204.5657142857142,-1.11,-0.122,-1.0275555555555556,-0.08794444444444445,0.2843697729617581,2
2022-05-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,240.0,147.1875,14.594594594594597,610.0,270.0,660.85,81.24,49.43,114.21,132.66,48.89,45.75,155.0,30.0,10.0,653.0,217.0,263.217215496368,0.0,0.0,10.0,18.0,2.0,10.0,2564.0,126.0,462.0,1257.0,2990.0,98.23,70.34,11.66,92.4,38.9,90.61,6.71,2947.0,672.0,442.0,774.0,2958.0,523.4,13222.0,,7399.0,55.96,1780.85,1065.0,40.0,7793.0,6.014285714285707,28.866165,80.61161,4.661235557142858,-6.23116,8000000.0,148.28,1.1,0.991,1212.5900000000001,-1.11,-0.122,-1.03,-0.08837777777777779,0.2895567555423955,2
2022-05-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,390.0,148.59375,14.891891891891891,610.0,265.0,686.29,81.33,49.4,114.18,132.66,48.93,45.75,155.0,25.0,10.0,653.0,217.0,263.3560936238902,0.0,0.0,2.0,2.0,0.0,2.0,2586.0,125.0,461.0,1257.0,2998.0,98.23,70.95,11.56,92.2,38.9,90.85,6.71,2944.0,670.0,441.0,749.0,2956.0,523.4,13222.0,,7427.0,56.17,1951.29,1060.0,6.0,7090.0,4.844285714285708,29.06825,80.309,4.724358942857143,-6.2443100000000005,8000000.0,148.28,1.1,1.012,1219.2642857142857,-1.11,-0.122,-1.0324444444444445,-0.08881111111111112,0.28380558596898253,2
2022-05-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,390.0,150.0,15.18918918918919,620.0,625.0,691.42,81.42,49.78,114.15,132.66,49.11,45.75,156.0,25.0,15.0,653.0,211.0,263.49497175141244,14.0,42.0,0.0,0.0,21.0,0.0,2608.0,136.0,460.0,1257.0,3034.0,98.23,71.55,12.58,92.0,38.9,91.94,6.71,2947.0,668.0,440.0,713.0,2944.0,523.4,13222.0,,7495.0,56.69,2476.42,1060.0,77.0,7712.0,4.1242857142857074,29.993248,71.627045,4.9988982,-6.262899999999999,8000000.0,148.28,1.1,1.006,1227.1000000000001,-1.11,-0.122,-1.034888888888889,-0.08924444444444445,0.2776437736695531,2
2022-05-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,315.0,49.0,15.486486486486488,605.0,600.0,686.29,81.46,49.86,114.11,132.6,49.28,45.75,153.0,25.0,15.0,841.0,209.0,263.6338498789346,0.0,0.0,0.0,0.0,0.0,0.0,2618.0,138.0,459.0,1246.0,3068.0,98.23,71.82,12.77,91.8,38.56,92.97,6.71,2955.0,665.0,439.0,678.0,2930.0,523.4,13222.0,,7529.0,56.94,2255.29,1243.0,0.0,7667.0,2.9042857142857073,29.874498,65.22797,5.1874762,-6.293089999999999,8000000.0,148.28,1.1,0.991,1231.4814285714285,-1.11,-0.122,-1.0373333333333332,-0.08967777777777777,0.27066625617114903,2
2022-05-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,315.0,48.28125,15.783783783783784,625.0,345.0,691.42,81.51,49.76,114.08,132.55,49.37,45.75,153.0,20.0,15.0,841.0,204.0,263.7727280064568,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,136.0,458.0,1237.0,3086.0,98.23,72.15,12.58,91.6,38.29,93.52,6.71,2963.0,662.0,438.0,643.0,2916.0,523.4,13222.0,,7547.0,57.08,1976.42,1233.0,0.0,7622.0,2.795714285714279,31.016165,54.856384,5.5094562,-6.31105,8000000.0,148.28,1.1,0.995,1233.0514285714287,-1.11,-0.122,-1.0397777777777777,-0.0901111111111111,0.26689912566492807,2
2022-05-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,47.5625,16.08108108108108,630.0,180.0,686.29,81.61,49.74,114.05,132.52,49.36,45.75,153.0,15.0,15.0,841.0,203.0,263.911606133979,2.0,0.0,0.0,0.0,0.0,0.0,2656.0,135.0,457.0,1232.0,3084.0,98.23,72.87,12.49,91.4,38.13,93.45,6.71,2976.0,659.0,437.0,610.0,2900.0,523.4,13222.0,,7564.0,57.21,1956.29,1227.0,2.0,7582.0,2.6342857142857077,31.859919,52.4643,5.829036085714286,-6.375209999999999,8000000.0,148.28,1.1,1.0,1231.4757142857143,-1.11,-0.122,-1.0422222222222222,-0.09054444444444444,0.26189977441029905,3
2022-05-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,46.84375,16.37837837837838,610.0,180.0,650.76,81.72,49.71,114.01,132.49,49.35,45.75,155.0,15.0,15.0,841.0,219.0,264.0504842615012,0.0,0.0,0.0,0.0,0.0,0.0,2682.0,134.0,456.0,1227.0,3082.0,98.23,73.58,12.4,91.2,37.98,93.39,6.71,3028.0,656.0,436.0,578.0,2886.0,523.4,13222.0,,7581.0,57.34,1900.76,1245.0,0.0,7584.0,1.5671428571428507,31.02867,64.57758,6.146299585714286,-6.31906,8000000.0,148.28,1.1,0.992,1226.8885714285714,-1.11,-0.122,-1.0446666666666669,-0.09097777777777777,0.2596142083124845,3
2022-05-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,46.125,16.675675675675677,615.0,180.0,660.85,81.82,49.71,113.98,132.46,49.35,45.75,155.0,10.0,15.0,841.0,216.0,264.1893623890234,0.0,0.0,0.0,0.0,0.0,0.0,2708.0,134.0,455.0,1222.0,3082.0,98.23,74.29,12.4,91.0,37.82,93.39,6.71,3024.0,653.0,435.0,563.0,2870.0,523.4,13222.0,,7601.0,57.49,1915.85,1237.0,0.0,7545.0,0.6942857142857076,30.914087,71.682175,6.2958266,-6.621989999999999,8000000.0,148.28,1.1,0.997,1223.53,-1.11,-0.122,-1.047111111111111,-0.09141111111111111,0.24495385425717128,3
2022-05-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,45.40625,16.972972972972975,605.0,180.0,645.73,81.92,49.71,113.95,132.43,49.35,45.75,170.0,10.0,15.0,841.0,195.0,264.3282405165456,0.0,0.0,0.0,0.0,0.0,0.0,2733.0,134.0,454.0,1216.0,3082.0,98.23,74.98,12.4,90.8,37.64,93.39,6.71,3021.0,650.0,434.0,549.0,2854.0,523.4,13222.0,,7619.0,57.62,1890.73,1231.0,0.0,7508.0,0.33999999999999336,30.820333,74.33991,6.3837750714285715,-6.550700000000001,8000000.0,148.28,1.1,1.022,1222.08,-1.11,-0.122,-1.0495555555555556,-0.09184444444444445,0.24650249583292827,3
2022-05-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,44.6875,17.27027027027027,575.0,180.0,615.86,82.02,49.67,113.91,132.4,49.34,45.75,172.0,10.0,15.0,841.0,207.0,264.4671186440678,0.0,0.0,0.0,0.0,0.0,0.0,2758.0,133.0,453.0,1211.0,3080.0,98.23,75.67,12.3,90.6,37.48,93.33,6.71,3019.0,647.0,433.0,535.0,2840.0,523.4,13222.0,,7635.0,57.74,1830.86,1245.0,0.0,7474.0,0.48714285714285055,31.08908,68.35975,6.334104600000001,-6.76933,8000000.0,148.28,1.1,0.995,1218.9214285714286,-1.11,-0.122,-1.052,-0.09227777777777778,0.23967964402008457,3
2022-05-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,610.0,43.96875,17.56756756756757,545.0,180.0,586.45,82.17,49.67,113.88,132.35,49.34,45.75,175.0,5.0,15.0,841.0,197.0,264.60599677159,0.0,0.0,0.0,0.0,1.6,0.0,2796.0,133.0,452.0,1202.0,3080.0,98.23,76.71,12.3,90.4,37.2,93.33,6.71,3016.0,644.0,432.0,522.0,2825.0,523.4,13222.0,,7663.0,57.96,1921.45,1233.0,1.6,7439.0,0.8699999999999933,30.701584,65.63903,6.339076028571427,-6.50536,8000000.0,148.28,1.1,0.988,1215.4328571428573,-1.11,-0.122,-1.0544444444444445,-0.09271111111111112,0.2521922850747294,3
2022-05-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,43.25,17.864864864864863,540.0,180.0,581.6,82.27,49.67,113.85,132.3,49.34,45.75,172.0,5.0,15.0,841.0,200.0,264.7448748991122,0.0,0.0,7.0,0.0,0.0,7.0,2820.0,133.0,451.0,1194.0,3080.0,98.23,77.37,12.3,90.2,36.95,93.33,6.71,3013.0,641.0,431.0,508.0,2808.0,523.4,13222.0,,7678.0,58.07,1761.6,1233.0,14.0,7401.0,1.088571428571422,31.68283,60.67624,6.2663408857142855,-6.42161,8000000.0,148.28,1.1,0.996,1212.2900000000002,-1.11,-0.122,-1.056888888888889,-0.09314444444444446,0.25757474815981823,3
2022-05-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,42.53125,18.16216216216216,540.0,180.0,562.32,82.35,49.67,113.81,132.25,49.34,45.75,176.0,5.0,15.0,841.0,201.0,264.8837530266344,0.0,14.0,0.0,0.0,6.0,0.0,2846.0,133.0,450.0,1185.0,3080.0,98.23,78.08,12.3,90.0,36.68,93.33,6.71,3004.0,638.0,430.0,493.0,2801.0,523.4,13222.0,,7694.0,58.19,1742.32,1238.0,20.0,7366.0,1.0971428571428505,31.755753,61.70259,6.198996342857143,-6.90024,8000000.0,148.28,1.1,1.01,1210.8671428571429,-1.11,-0.122,-1.0593333333333335,-0.09357777777777779,0.23991521547066383,3
2022-05-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,41.8125,18.45945945945946,510.0,180.0,529.11,82.47,49.67,113.77,132.2,49.34,45.75,175.0,5.0,15.0,841.0,201.0,265.02263115415656,0.0,0.0,0.0,0.0,0.0,0.0,2872.0,133.0,449.0,1177.0,3080.0,98.23,78.79,12.3,89.8,36.43,93.33,6.71,2992.0,635.0,429.0,478.0,2796.0,523.4,13222.0,,7711.0,58.32,1679.11,1237.0,0.0,7330.0,1.1114285714285648,31.347414,65.78559,6.170638485714285,-7.35265,8000000.0,148.28,1.1,1.002,1211.1228571428571,-1.11,-0.122,-1.0617777777777777,-0.09401111111111111,0.22261175938633052,3
2022-05-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,41.09375,18.75675675675676,415.0,180.0,455.78,82.56,49.67,113.73,132.1,49.34,45.75,175.0,5.0,15.0,841.0,201.0,265.1615092816788,0.0,0.0,0.0,0.0,0.0,0.0,2897.0,133.0,448.0,1160.0,3080.0,98.23,79.48,12.3,89.6,35.9,93.33,6.71,2979.0,632.0,428.0,454.0,2792.0,523.4,13222.0,,7718.0,58.37,1510.78,1237.0,0.0,7285.0,1.1228571428571361,31.37867,61.454647,6.2540799571428565,-6.67418,8000000.0,148.28,1.1,1.018,1214.8128571428572,-1.11,-0.122,-1.0633333333333335,-0.09433333333333334,0.24773184557690986,3
2022-05-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,460.0,40.375,19.054054054054056,385.0,180.0,411.83,82.66,49.67,113.7,132.0,49.34,45.75,175.0,5.0,15.0,841.0,197.0,265.30038740920094,0.0,0.0,0.0,0.0,0.0,0.0,2923.0,133.0,447.0,1143.0,3080.0,98.23,80.19,12.3,89.4,35.38,93.33,6.71,2966.0,629.0,427.0,440.0,2788.0,523.4,13222.0,,7726.0,58.43,1436.83,1233.0,0.0,7250.0,1.1171428571428506,31.407831,62.522858,6.387485771428571,-7.95226,8000000.0,148.28,1.1,1.007,1215.7585714285713,-1.11,-0.122,-1.064888888888889,-0.09465555555555556,0.1965464367560597,3
